1.967967691934978120e+03 0.000000000000000000e+00
1.975002737850787071e+03 7.035045915808950667e+00
1.975002737850787071e+03 2.913868327580075857e+00
1.976002737850787071e+03 3.913868327580075857e+00
1.976002737850787071e+03 2.257381921269598024e+00
1.977413856881727725e+03 3.668500952210251853e+00
1.977413856881727725e+03 1.307336837169941646e+00
1.978781200125556552e+03 2.674680080998768972e+00
1.978781200125556552e+03 1.696114609812866547e-01
1.985002737850787071e+03 6.391149186211805500e+00
1.985002737850787071e+03 2.210360323753093326e+00
1.986999315537303119e+03 4.206938010269141159e+00
1.986999315537303119e+03 2.409026677714336984e+00
1.988002737850787071e+03 3.412448991198289150e+00
1.988002737850787071e+03 2.285680536619565828e+00
1.989035148492458575e+03 3.318091178291069809e+00
1.989035148492458575e+03 1.826994144079662874e+00
1.989103950884130199e+03 1.895796535751287593e+00
1.989103950884130199e+03 1.181410103540429191e+00
1.991058349322279355e+03 3.135808541689584672e+00
1.991058349322279355e+03 1.824513891033120672e+00
1.991578373411748998e+03 2.344537980502764185e+00
1.991578373411748998e+03 2.249359760315201129e+00
1.993175222450376395e+03 3.846208798942598150e+00
1.993175222450376395e+03 1.240793888867756323e+00
1.994040104009253128e+03 2.105675447744488338e+00
1.994040104009253128e+03 2.066927204077046554e+00
1.995002737850787071e+03 3.029561045610989822e+00
1.995002737850787071e+03 2.257613996371901521e+00
1.996755646817248362e+03 4.010522962833192651e+00
1.996755646817248362e+03 3.059390777725411681e+00
1.997432580424366961e+03 3.736324384844010638e+00
1.997432580424366961e+03 2.807680962311451367e+00
1.999062970568103992e+03 4.438071106048482761e+00
1.999062970568103992e+03 2.050677160221312079e+00
2.000084873374401013e+03 3.072579966518333094e+00
2.000084873374401013e+03 2.037614815978486149e+00
2.001041067761806971e+03 2.993809203384444118e+00
2.001041067761806971e+03 2.654498788252112718e+00
2.001925393566050616e+03 3.538824592495757315e+00
2.001925393566050616e+03 3.058004030834354126e+00
2.005498288843258024e+03 6.630899308041762197e+00
2.005498288843258024e+03 2.292554043818199716e+00
2.005563997262149314e+03 2.358262462709490137e+00
2.005563997262149314e+03 2.084176514882301490e+00
2.005717316906228689e+03 2.237496158961675974e+00
2.005717316906228689e+03 1.995946448672611950e+00
2.006073921971252503e+03 2.352551513696425900e+00
2.006073921971252503e+03 2.297574428126836210e+00
2.006917586237259002e+03 3.141238694133335230e+00
2.006917586237259002e+03 2.080671830495020913e+00
2.007876112251882205e+03 3.039197845118223995e+00
2.007876112251882205e+03 2.049972883661212109e+00
2.008700889801505809e+03 2.874750433284816609e+00
2.008700889801505809e+03 1.933913086684697191e+00
2.008999315537303119e+03 2.232338822482006435e+00
2.008999315537303119e+03 1.517190792453220638e+00
2.009881587953456574e+03 2.399463208606675835e+00
2.009881587953456574e+03 2.262293867729567864e+00
2.011303901437371678e+03 3.684607351644672235e+00
2.011303901437371678e+03 2.263046817422036838e+00
2.013027378507871390e+03 3.986523887921748610e+00
2.013027378507871390e+03 2.571066523400531878e+00
2.013506502395619464e+03 3.050190411148605563e+00
2.013506502395619464e+03 1.631666997312095191e+00
2.015093086926762453e+03 3.218251528455084554e+00
2.015093086926762453e+03 3.119347267069315421e+00
2.019002737850787071e+03 7.028998191093933201e+00
